,uri,track,artist,mood,Calm,Energetic,Happy,Sad
2059,43LZAANFvlIKMgcU4QiYBx,Angin Pujaan Hujan,Payung Ted,Happy,0.22104442,0.064788364,0.4197115,0.29445562
2060,19Hg1UCZaCdpHB37L7x63X,EVERYTHING,The Black ,Calm,0.9657328,0.0047212793,0.0048766704,0.024669314
2061,4C6Uex2ILwJi9sZXRdmqXp,Super Freaky Girl,Nicki Mina,Happy,0.033951305,0.24856727,0.7073992,0.010082336
2062,0x5xsQuN74TkJ6t8jfPn19,For The Rest Of My Life,Maher Zain,Sad,0.24046381,0.077614,0.10653899,0.5753831
2063,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Robin Schu,Happy,0.026006626,0.34735775,0.59575623,0.030879334
2064,3BsV06pBDTEKDwNhB1rii6,Mimpi,Isyana Sar,Sad,0.21095647,0.006051538,0.008401696,0.7745902
2065,1xwAWUI6Dj0WGC3KiUPN0O,Vigilante Shit,Taylor Swi,Calm,0.68038154,0.15991484,0.024503116,0.13520053
2066,2yK8AHppPlBQCjbDk0WmUo,Dan (feat. Tuantigabela$),Pee Wee Ga,Happy,0.006846714,0.21295868,0.7617588,0.018435838
2067,09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),Amaarae,Sad,0.3830624,0.119714625,0.101589225,0.39563373
2068,1dS4l6xmdgEhCZTAhdOm4N,Serendipity - Full Length Edition,BTS,Sad,0.16743757,0.14857197,0.08518384,0.59880656
2069,0mBKv9DkYfQHjdMcw2jdyI,Chunky,Bruno Mars,Happy,0.048658762,0.22040847,0.640098,0.09083479
2070,05mDaV9Vb3wrzjF6OPZnhq,Saint-Tropez,Post Malon,Energetic,0.05769856,0.6013132,0.21562357,0.12536459
2071,0pbeTGyUpml7qwBZwGueZa,Company,Justin Bie,Energetic,0.05476819,0.52218735,0.35239664,0.0706478
2072,1MX0g22bQkr9HDVe37fLnN,134340,BTS,Happy,0.074409336,0.22218761,0.63454753,0.06885562
2073,7n2HVHWqFsyAOs5HqmE1Dl,I Love You,EXID,Energetic,0.036641642,0.7203775,0.1724112,0.07056965
2074,4sQAUIV88jrWg3I2cjBckE,Somebody Else,VÉRITÉ,Happy,0.15807343,0.2802579,0.36070076,0.20096804
2075,5QUgPhPYnWQYYtsqDSVPqR,Jingga,Fatin,Sad,0.23303719,0.010839344,0.021528354,0.734595
2076,5qfZRNjt2TkHEL12r3sDEU,Everglow,Coldplay,Sad,0.24143054,0.07522528,0.03290429,0.65044
2077,22VwZbdu9oNkOtfGyWEUNh,Senyummu Hanya Untukku,Trisouls,Sad,0.37860993,0.024491545,0.1533213,0.44357723
2078,3KwwE4sgCzMaKWq6QBebmX,Me Too,Meghan Tra,Happy,0.07327655,0.14317523,0.7493117,0.034236435
2079,60APt5N2NRaKWf5xzJdzyC,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",Calvin Har,Happy,0.11404514,0.15457566,0.6302568,0.10112241
2080,37uQDKOul7QOmRFB6kiYyO,Berdua Bersama,Various Ar,Sad,0.24983063,0.044572268,0.10267087,0.6029262
2081,7ojaR6Rp7lgu64RoOaSn6a,Biar Menjadi Kenangan,Raisa,Sad,0.14209455,0.21181317,0.16674846,0.47934377
2082,1ekKOQlJLqjf61l6TZdU0U,Miss You,James Hers,Happy,0.14131252,0.23936895,0.5364137,0.08290475
2083,5Pw4Q2Z2NttJtISFFxe9MK,la la la that’s how it goes,HONNE,Calm,0.61491096,0.06092541,0.2914711,0.032692622
2084,7sapKrjDij2fpDVj0GxP66,She Will Be Loved,Maroon 5,Happy,0.057409246,0.35886922,0.5257997,0.057921775
2085,5kRPPEWFJIMox5qIkQkiz5,Sweet Creature,Harry Styl,Sad,0.23107508,0.010139308,0.017596675,0.7411889
2086,0BI0hfbmqybnd3TezrDME3,Met Him Last Night (feat. Ariana Grande),Demi Lovat,Sad,0.12227712,0.31175214,0.08076255,0.48520812
2087,1ZTES0GyouGRvvRiRLm8kG,Konco Mesra,Various Ar,Happy,0.064324595,0.081623584,0.77648276,0.077569075
2088,4MUN2Hc6m1kJZjfaUwh8zA,Sedikit Keluh Malam Ini,Elegi,Sad,0.2530766,0.004055588,0.006785995,0.7360819
2089,0cDgoATnO48UawmtFlMaW7,Ku Lari Ke Pantai,RAN,Sad,0.34129962,0.031532895,0.2243539,0.40281352
2090,4VUwkH455At9kENOfzTqmF,Beautiful (feat. Camila Cabello),Bazzi,Energetic,0.15082268,0.3868758,0.1639777,0.29832387
2091,6RbOugGEsbxhOmNCHJGqLu,Sampai Menutup Mata,Various Ar,Sad,0.12949406,0.003187669,0.008566116,0.8587522
2092,4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),Taylor Swi,Energetic,0.028519835,0.57307005,0.33897483,0.059435308
2093,4xBjsLUSjcx2h7PcRikpQp,OMG (feat. Quavo),Camila Cab,Energetic,0.14939678,0.56142926,0.110609494,0.17856444
2094,2IssBpPtHcViZL5vYQNHhA,Like To Be You (feat. Julia Michaels),Shawn Mend,Calm,0.51223916,0.014794606,0.0695754,0.4033908
2095,2ohOA4P55RsoU1bOanNGyB,Saturday Drip,NCT DREAM,Happy,0.021813337,0.20142671,0.7613229,0.015436959
2096,2pJZ1v8HezrAoZ0Fhzby92,What Do I Know?,Ed Sheeran,Happy,0.12784727,0.06769501,0.73340315,0.07105449
2097,7ecbsiAQ6PNdiAq0hplVZo,Blessed-Cursed,ENHYPEN,Energetic,0.038085103,0.59084874,0.2897529,0.08131313
2098,7vJS1DPc3FzBtqBs8n3mW5,Bad To You (with Normani & Nicki Minaj),Various Ar,Happy,0.09000978,0.24644503,0.57080245,0.0927427
2099,6Knv6wdA0luoMUuuoYi2i1,My House,Flo Rida,Happy,0.03311177,0.18385638,0.75713646,0.025895385
2100,6Dh1zHQjEaOp29VW9pp3xG,Taruh,Nadin Amiz,Sad,0.37001553,0.0033740408,0.023495562,0.60311484
2101,7vAJiDFrFtMYVOrZbOw7jj,Hayya Hayya (Better Together) - Music from the FIFA World Cup Qatar 2022 Official Soundtrack,Trinidad C,Happy,0.10336523,0.21472514,0.51225924,0.16965045
2102,3QwiidVHfeE9y5jl4n2MTC,_WORLD,SEVENTEEN,Happy,0.051068492,0.15455015,0.7458736,0.04850766
2103,7e6FvCvngX5job1PUYIIIL,Romantic - NOTD Remix,Stanaj,Energetic,0.27100947,0.43378338,0.15494938,0.14025787
2104,5q5gzmbBS5yQzos2BvVr1t,Nights With You,MØ,Happy,0.21100771,0.17171335,0.3941586,0.22312026
2105,0HMjXBAZmSYOTTi33WpMso,History,88rising,Happy,0.02638775,0.1324488,0.8206963,0.020467207
2106,1WDRGOhX8DElSipew0YaTo,I’ll Be There - Acoustic Cover,Various Ar,Calm,0.71440053,0.003603286,0.0045837453,0.27741247
2107,4MXPT6tEutRsJOxro9S21y,Get It Right (feat. MØ),Diplo,Energetic,0.030425878,0.72266215,0.14588742,0.10102456
2108,1fipvP2zmef6vN2IwXfJhY,I’m Ready (with Demi Lovato),Sam Smith,Energetic,0.049282715,0.64632404,0.1207439,0.18364945
2109,30TmLgK0ja5O8q9l4BShIX,Everyday,Logic,Energetic,0.04408482,0.5404464,0.344198,0.07127086
2110,4rHmKlFRiFzabiVO6e9w2e,Bon Appétit,Katy Perry,Happy,0.0764437,0.40957326,0.44955134,0.064431615
2111,5a1iz510sv2W9Dt1MvFd5R,It's Beginning to Look a Lot like Christmas,Michael Bu,Sad,0.26441285,0.003406067,0.018266387,0.7139147
2112,50WeOnXhM1H7AZEeIDoWfZ,Show Yourself,Various Ar,Sad,0.14733657,0.0228498,0.019434623,0.81037897
2113,0nrRP2bk19rLc0orkWPQk2,Wake Me Up,Avicii,Happy,0.02351671,0.3027592,0.63848585,0.035238273
2114,16Ah4QqH4mgYVXqfC4mdSd,LUV,Tory Lanez,Energetic,0.11998854,0.59148973,0.100752175,0.18776953
2115,0KDCkxCsEBoSWj5fsyuvWq,Paradise,Coldplay,Happy,0.12780127,0.21901868,0.5370001,0.11617998
2116,3RauEVgRgj1IuWdJ9fDs70,The Man,Taylor Swi,Happy,0.07073879,0.27009097,0.6044803,0.054689728
2117,4gAakyurZ4cbgnPyTuswp7,Amen,Rich Brian,Happy,0.30737093,0.17384365,0.43803972,0.08074577
2118,5ye1TParxcolbnNsOXO8qE,Sleep Well,d4vd,Sad,0.14284214,0.009776481,0.011030074,0.8363512
2119,0QIjsbm2fh1cJ45XO9eGqq,Wake Up in the Sky,Gucci Mane,Energetic,0.11117282,0.45555928,0.27010655,0.16316126
2120,4qu63nuBpdn0qHUHuObEj1,Leave Before You Love Me (with Jonas Brothers),Marshmello,Happy,0.034385562,0.3149513,0.6157794,0.03488373
2121,2FymmKBuog0loCuNXMwQID,Ready to love,SEVENTEEN,Happy,0.049391538,0.36657822,0.51651174,0.06751839
2122,7AzlLxHn24DxjgQX73F9fU,No Idea,Don Tolive,Sad,0.2530147,0.14660695,0.11840666,0.4819716
2123,3ox1Z5vbZP6NiHRFL2SRpE,Trash Talkin',Ardhito Pr,Happy,0.08194034,0.27248633,0.47713757,0.16843575
2124,0i0wnv9UoFdZ5MfuFGQzMy,Last Hurrah,Bebe Rexha,Happy,0.10273307,0.36356995,0.37020332,0.16349357
2125,3biRFPQ3e2eD4kHoCaZoUg,Pupus,Hanin Dhiy,Sad,0.2744337,0.01151672,0.040906075,0.6731435
2126,6cPyTS0Kk2sc4xQwC93kOg,Break Up Every Night,The Chains,Energetic,0.027554123,0.47657728,0.44861385,0.04725464
2127,2Ae5awwKvQpTBKQHr1TYCg,Dynamite (feat. Pretty Sister),Nause,Happy,0.041218728,0.29850894,0.63709074,0.023181576
2128,2bQhVQbV7VBzSOPo8mbkUR,Beach House,The Chains,Happy,0.030431649,0.39679953,0.44215044,0.1306183
2129,0Jlcvv8IykzHaSmj49uNW8,the 1,Taylor Swi,Sad,0.2761605,0.0125413,0.009198132,0.7021
2130,3B60EkZSvq0tuY7xzjb9Fu,My Love,D.O.,Sad,0.34781116,0.025511023,0.044843353,0.5818344
2131,5TyCTVsBsHeeutZcU2uP5s,Home,SEVENTEEN,Calm,0.41367066,0.15116422,0.28011987,0.15504526
2132,0nTBf8aaCuQdiHQ3SMsSsT,Ada Untukmu - 2019 Version,Tyok Satri,Sad,0.23137775,0.07588723,0.24764973,0.4450853
2133,4VuS959DSpr82t3qBqCrWG,Supermarket Flowers,Ed Sheeran,Sad,0.34232193,0.003913588,0.0099667655,0.6437977
2134,7AzBwFJZdpAPYwxhpzJInx,Hal Hebat,Metha Zuli,Sad,0.20210043,0.019802954,0.015450371,0.7626463
2135,0qc4QlcCxVTGyShurEv1UU,Post Malone (feat. RANI),Sam Feldt,Happy,0.0606733,0.28134644,0.60456043,0.053419832
2136,0jd4aa9XgV5eom0ez0WBrD,Perfume,NCT DOJAEJ,Happy,0.047296673,0.22165777,0.6823776,0.04866797
2137,2KoHxhRyWxJzA0VafWd5Nk,My Oasis (feat. Burna Boy),Sam Smith,Sad,0.29583982,0.049383864,0.07499404,0.57978225
2138,5vLh2E2BqadttPtaylJno1,Love so Fine,Cha Eun-Wo,Happy,0.13304329,0.15726916,0.52921706,0.18047051
2139,1D6lK8qADoErTTLkY4YBfM,Everytime,CHEN,Happy,0.14756554,0.19685356,0.3724452,0.28313574
2140,2BPXILn0MqOe5WroVXlvN1,I Will Go To You Like the First Snow,AILEE,Sad,0.16480799,0.031309467,0.020730281,0.78315216
2141,4Dr2hJ3EnVh2Aaot6fRwDO,Blueming,IU,Happy,0.0595466,0.25114888,0.64835817,0.040946234
2142,5RBH8ypFAj5HTZTPRpI1XL,See U Later,BLACKPINK,Energetic,0.03326357,0.5038222,0.43467274,0.028241428
2143,5pvVAwQbuFoR7LkcicrKnk,Obsession (feat. Jon Bellion),Vice,Happy,0.11582426,0.3380363,0.44081074,0.10532864
2144,7py16W5fWYLFFS6BElKAjn,Tears (feat. Louisa Johnson),Clean Band,Energetic,0.040049404,0.66235363,0.2088242,0.08877258
2145,04CqLjewJiSAqM210vZAmT,River,Miley Cyru,Energetic,0.03047146,0.53288037,0.38555217,0.05109597
2146,5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,"Tyler, The",Sad,0.25806388,0.17346218,0.250007,0.318467
2147,4I4LKp1QNlO6Hdlev5ANPR,Aku Cuma Punya Hati,Mytha Lest,Sad,0.26095855,0.0067028953,0.013184003,0.71915454
2148,2NjO87HyT80fsgejd3PLYW,Dance To This (feat. Ariana Grande),Troye Siva,Happy,0.033356342,0.23803736,0.70308524,0.025521023
2149,4dV4G96hqT5qCU9v7JBCk2,The Sailor,Rich Brian,Energetic,0.15050131,0.37209162,0.24952918,0.22787784
2150,1ixphys4A3NEXp6MDScfih,Be the One,Dua Lipa,Energetic,0.095793284,0.4844728,0.30685908,0.112874754
2151,0DGh73t9eaZA3X3ZXHf4Qe,Break My Heart Again,FINNEAS,Sad,0.2879114,0.00287894,0.01787543,0.6913342
2152,3lYvepDz6yYj29z7e4r5z0,FXXK IT,BIGBANG,Happy,0.07109915,0.37239745,0.49964786,0.056855716
2153,7ArrTJ1LwcGAlEO65LUQ7i,I Don't Wanna Love You Anymore,LANY,Happy,0.20494631,0.19690058,0.37657225,0.22158077
2154,0F7FA14euOIX8KcbEturGH,Old Town Road,Lil Nas X,Energetic,0.1844021,0.3510922,0.34921363,0.11529212
2155,4F7A0DXBrmUAkp32uenhZt,Party Monster,The Weeknd,Energetic,0.18867001,0.4468746,0.15229127,0.2121641
2156,2Kerz9H9IejzeIpjhDJoYG,Love,Lana Del R,Sad,0.29920125,0.046521537,0.051906046,0.6023711
2157,2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa),Miley Cyru,Happy,0.050877593,0.34834272,0.55015534,0.050624367
2158,0A1JLUlkZkp2EFrosoNQi0,Labyrinth,Taylor Swi,Calm,0.80524296,0.0083992025,0.007493885,0.17886388
2159,2ZrHbO88rM6Ijeg0aJmSzl,Patient,Charlie Pu,Sad,0.32837752,0.051126197,0.059501432,0.5609949
2160,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Drake,Happy,0.0941571,0.35358554,0.48322043,0.06903697
2161,3hwyRkhcVkcgUJHKKmxS8k,High Without Your Love,Loote,Happy,0.13032518,0.11529091,0.6947568,0.059627153
2162,2g0LdZQce9xlcHb1mBJyuz,strawberry moon,IU,Energetic,0.044100072,0.4465304,0.3482604,0.16110916
2163,6SkHm6poyKfzV6kc9any8k,Suncity (feat. Empress Of),Khalid,Energetic,0.15702166,0.5279296,0.2120133,0.10303545
2164,0YwBZKT8JE4U5TwmYE9BV9,Radio Ga Ga - Live Aid,Queen,Energetic,0.01987599,0.7038836,0.22813302,0.048107397
2165,4aJzPMzETa2kSm1Gz8PlBx,I′m Always by Your Side,John Park,Energetic,0.17884754,0.32912377,0.30988273,0.18214603
2166,17DsR1Hw477KLWKPJebLaS,Words,Daya,Happy,0.07130626,0.36831933,0.4814007,0.078973725
2167,7wMq5n8mYSKlQIGECKUgTX,Hall of Fame (feat. will.i.am),The Script,Happy,0.018043071,0.3089726,0.64512897,0.027855366
2168,50Td3qilgs8BLtv8mHyT1t,Control,Zoe Wees,Sad,0.20566323,0.043839984,0.015947483,0.7345493
2169,4TZ6sKMb5qdsBijn7GAosK,Salah Apa Aku - DJ Version,Ilir7,Happy,0.1108621,0.05584965,0.74573064,0.08755765
2170,7CcoUAtUcYhUfBsmtn0ajO,Walk On Water (feat. Beyoncé),Eminem,Calm,0.5311528,0.011921261,0.06705126,0.38987467
2171,3TfLZodlQ1TzNpdrc4KXR5,What a life,EXO-SC,Happy,0.07775098,0.15159161,0.7234457,0.04721176
2172,4SxzEOtZSTM9hwr41pQfwe,Pretty girl,PRODUCE X ,Happy,0.012944222,0.15864842,0.8172298,0.011177448
2173,0jdny0dhgjUwoIp5GkqEaA,Praying,Kesha,Sad,0.32157302,0.064633,0.09227594,0.5215181
2174,1is8gU4RVcN4J8xItxWoOY,I GUESS I'M IN LOVE,Clinton Ka,Sad,0.24311824,0.008290872,0.013745738,0.73484516
2175,559U79ujLJSP6OUyH2nGLl,Outro: Her,BTS,Energetic,0.08519593,0.62538093,0.23099893,0.058424227
2176,0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),Post Malon,Energetic,0.11079183,0.3992917,0.3935034,0.09641306
2177,6PRy17C5LiiN7VCLS6IA98,Future Perfect (Pass the MIC),ENHYPEN,Energetic,0.03108149,0.694115,0.2472208,0.027582714
2178,2iW0q5jJJT5HKlIs25AAgv,HOME;RUN,SEVENTEEN,Happy,0.015119888,0.25252625,0.71945876,0.012895009
2179,1nJBD2BPQehB4gmqH7FnaA,Sayangnya,Juicy Luic,Sad,0.24783519,0.025745818,0.05859957,0.66781944
2180,4Fkt2UatA6SXHGh1g5B8VK,Sebuah Kisah Klasik,Sheila On ,Sad,0.22450927,0.007622374,0.023098137,0.7447702
2181,3o8QzWsiiqTUVgBZfHgF58,Cherry Bomb,NCT 127,Happy,0.08929227,0.1959773,0.68951,0.025220323
2182,682vrW6IbyVRpVZ1XWhrlp,Down on Love,Yellow Cla,Energetic,0.03733272,0.5009095,0.40725416,0.054503597
2183,2d0mWiCt6xqKxuT594V2bS,Serpihan Hati,Adera,Sad,0.22910686,0.07348094,0.047462743,0.64994943
2184,3pHkh7d0lzM2AldUtz2x37,The Archer,Taylor Swi,Energetic,0.08920553,0.44884157,0.14907089,0.312882
2185,6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dr,Happy,0.0541786,0.34113675,0.52717,0.07751465
2186,1zWMf9bVyhY5W3ZORbjNWt,LIKE I WOULD,ZAYN,Energetic,0.03820416,0.76718605,0.13469848,0.05991135
2187,35ytd9cmG15jXG0RKWC9p4,Graduation,NCT DREAM,Sad,0.1069477,0.2092114,0.20257708,0.48126373
2188,09QE4VI4P2ZIFHmVxeUSKd,ORANGE,TREASURE,Happy,0.055928327,0.14515908,0.75531024,0.043602314
2189,6XsFgTG4dY768oIB4Dmeu0,Jiwa Yang Bersedih,Ghea Indra,Sad,0.24832936,0.013104378,0.05513034,0.6834359
2190,6YZdkObH88npeKrrkb8Ggf,DUELE EL CORAZON (feat. Wisin),Enrique Ig,Happy,0.016238106,0.16367579,0.81024855,0.009837528
2191,6ZpR2XFuQJSHAQwg9495KZ,Mind (feat. Kai),Jack Ü,Energetic,0.042299766,0.606188,0.2199327,0.1315795
2192,2V4Fx72svQRxrFvNT1eq5f,THE BADDEST,K/DA,Happy,0.018106388,0.2906662,0.6658986,0.025328854
2193,1TEL6MlSSVLSdhOSddidlJ,needy,Ariana Gra,Sad,0.32413793,0.009173624,0.011389979,0.6552984
2194,3zIvzPKUUdSpDCm1uua6Be,ANL,NCT DREAM,Happy,0.07716591,0.26460966,0.50688934,0.15133505
2195,2GyA33q5rti5IxkMQemRDH,I Know What You Did Last Summer,Shawn Mend,Happy,0.038475707,0.22873573,0.7027479,0.030040607
2196,2ZTYlnhhV1UAReg7wIGolx,To Die For,Sam Smith,Sad,0.17147495,0.00783753,0.012464853,0.8082226
2197,0WSTInLqMrT9po0LAHpZCJ,UN Village,BAEKHYUN,Happy,0.18745898,0.2135953,0.45308772,0.14585803
2198,5Mf84BbHYdrewDABZOH5H6,Talk,Khalid,Energetic,0.03276158,0.74947506,0.15845604,0.05930724
2199,3wS47sXPddjE6rbhU7u20w,Je T'aime,JOY,Sad,0.2165871,0.09929445,0.11749233,0.56662613
2200,3WUyu94psXrYV6HZbXgcFA,Rover,KAI,Energetic,0.029879658,0.6209515,0.3040795,0.04508942
2201,5ptViFrfoKdGPTdd9oQCwr,Universe,EXO,Sad,0.13448882,0.041552898,0.023780582,0.80017775
2202,3a7OyTsoZ8CCBdvEEvzLBv,Egotistic,MAMAMOO,Happy,0.071782574,0.2844747,0.5576463,0.08609633
2203,1ULdASrNy5rurl1TZfFaMP,Spicy,aespa,Happy,0.011367701,0.18637496,0.79179657,0.010460858
2204,4ZJPwET9Jrgpkqi4Vo3Yg8,Bad Bitch (feat. Ty Dolla $ign),Bebe Rexha,Energetic,0.08745845,0.47686172,0.28390226,0.15177757
2205,4xF4ZBGPZKxECeDFrqSAG4,snowfall,Øneheart,Calm,0.95882297,0.0008295377,0.0014683007,0.038879156
2206,6ilc4vQcwMPlvAHFfsTGng,Sweet,Cigarettes,Calm,0.8761818,0.059967317,0.0104089305,0.05344198
2207,3whrwq4DtvucphBPUogRuJ,Havana - Remix,Camila Cab,Sad,0.24618858,0.19483659,0.17690504,0.38206977
2208,0GejnmU3ksXlpuOAijT1EY,Teduhnya Wanita,Raisa,Sad,0.16168202,0.040654074,0.064264506,0.73339933
2209,1NkwZ9TnIs8js6G0M6M7RU,Kissing Strangers,DNCE,Happy,0.024390018,0.12717809,0.8317868,0.016645106
2210,60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Par,Energetic,0.02750227,0.6264046,0.30543628,0.040656865
2211,18W92Zm1KjLCbUIszOhpkD,I Wanna Know (feat. Bea Miller),NOTD,Happy,0.039686266,0.34639314,0.57056886,0.04335174
2212,4Z1t1aMRif8ES212kTN8H2,Whole Heart,Gryffin,Energetic,0.06014867,0.61329,0.13173701,0.19482426
2213,1mXWVDeRMvadSerNTcOCUG,No More Sad Songs,Little Mix,Happy,0.026699156,0.19739485,0.7544717,0.021434335
2214,1XUiFMK48Yy4fgds8l9aLH,Oh Lord,MiC LOWRY,Energetic,0.029001424,0.5650273,0.33160177,0.07436953
2215,2fJ70dRX7J4jiVxKUQQp7C,DUMDi DUMDi,(G)I-DLE,Happy,0.016240755,0.37758157,0.58779967,0.018378053
2216,1Bqxj0aH5KewYHKUg1IdrF,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,Energetic,0.291991,0.4761427,0.16154681,0.07031949
2217,4wuCQX7JvAZLlrcmH4AeZF,Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,Happy,0.09543687,0.33614683,0.5117482,0.05666808
2218,4UaGQ2D4MBuRBWumZO52Ma,Paint Me Naked,TEN,Happy,0.03711645,0.23104662,0.6995927,0.032244116
2219,3EJrEFCoZ62Z90UBqsamQ1,Senyuman & Harapan (OMPS Cek Toko Sebelah),TheOvertun,Happy,0.1645173,0.20245741,0.52137065,0.11165472
2220,3pTPvVNeClM9kj0j5ds1Vy,This Girl (Kungs Vs Cookin' On 3 Burners) - Extended,Various Ar,Happy,0.06175329,0.42743012,0.4435455,0.06727105
2221,73qCPgwpFwAe9L2Qt0Drh1,Where Is Dream,10cm,Happy,0.09588067,0.08559601,0.74333423,0.07518906
2222,2hr3geQBSViX9Oi2OsnY3c,Rocket,NCT DREAM,Happy,0.03822096,0.26566502,0.67429334,0.021820785
2223,1rNHT7R5M2wV5APSmXmYGP,Jangan Hilangkan Dia - ILY from 38.000 FT (Original Soundtrack),Rossa,Sad,0.16191871,0.012691724,0.017907854,0.8074817
2224,7nSbcCwzzF7WUjNU9h9uGE,EVERYDAY,WINNER,Happy,0.15730086,0.1429926,0.5878488,0.111857735
2225,3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,Calm,0.57046336,0.004856996,0.0048564677,0.4198232
2226,5p0ietGkLNEqx1Z7ijkw5g,My Love,D.O.,Energetic,0.08275172,0.40176904,0.25961676,0.25586253
2227,5orHjvcyt71Sv1O4M1GSHf,It's Love,D.O.,Sad,0.15131219,0.015756745,0.034362774,0.79856825
2228,3NLnwwAQbbFKcEcV8hDItk,Perfect,Ed Sheeran,Energetic,0.044383228,0.6138942,0.29149684,0.05022571
2229,5YHR8wBR5jXfGtP766NiAT,If It Ain't Love,Jason Deru,Happy,0.037536737,0.34027514,0.5988154,0.023372736
2230,1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,Taylor Swi,Sad,0.19824697,0.008189134,0.009095394,0.7844685
2231,3T9CfDxFYqZWSKxd0BhZrb,Wait,Maroon 5,Energetic,0.0968175,0.3849826,0.3792654,0.13893451
2232,6DsFZITJMPnh8z5XewfVmL,Raging (feat. Kodaline),Kygo,Energetic,0.07793089,0.49566758,0.3390182,0.08738331
2233,1ZoQVu9XBssJBdeKMgF2eV,SUGA's Interlude,Halsey,Energetic,0.060094353,0.6587759,0.14654592,0.13458385
2234,3EFNqXf54nYARxXm5b7kGT,Irreplaceable,NCT DREAM,Happy,0.023595346,0.13755403,0.8137928,0.02505784
2235,3EQ3PxdbrwVSRGrUjTVptK,Tak Lekang Oleh Waktu,Kerispatih,Sad,0.11476285,0.2875684,0.10855078,0.48911795
2236,2EDpsT55NCISpccODTIUiV,Si Fueras Mía,D.O.,Sad,0.15241134,0.020773586,0.051504508,0.7753106
2237,64xTu0cKbXu3ZSRkfXiBnx,Just as usual,EXO,Happy,0.2554671,0.08045766,0.3550455,0.30902964
2238,7sq2z9oX2S0CvgTqCZ0ko4,Strange,Celeste,Sad,0.25277776,0.0044124336,0.012305923,0.7305039
2239,2CgOd0Lj5MuvOqzqdaAXtS,Shelter,Porter Rob,Energetic,0.01580321,0.70490205,0.15863371,0.12066101
2240,1EYSS9Lp7a9f20C3FaOVgI,Baby Don’t Stop,NCT,Energetic,0.07649534,0.61827093,0.24871993,0.056513824
2241,0mjAU3yKR1QnXnHtjGJqTM,Rescue Me,OneRepubli,Happy,0.1398642,0.15540521,0.5601736,0.14455692
2242,22BH6K8RlpwNzIINvWS4Jj,(Not) The One,Bebe Rexha,Happy,0.03798657,0.23120522,0.70199037,0.02881785
2243,2QpGZOhTCHHiKmpSO9FW4h,Follow God,Kanye West,Energetic,0.027445715,0.83313906,0.11286267,0.026552461
2244,5pyoxDZ1PX0KxBxiRVxA4U,BREAK MY SOUL,Beyoncé,Happy,0.015769275,0.16183133,0.81057626,0.011823128
2245,3pCt2wRdBDa2kCisIdHWgF,To the Bone,Pamungkas,Happy,0.0826607,0.055298705,0.7674008,0.094639786
2246,3ctGT9T08w6VnpND1zhPTW,Something's Wrong,Kwon Jin A,Sad,0.33053783,0.0069993604,0.027862383,0.63460046
2247,18ioFJkxW5B0hOXE0l2ddw,Modern Loneliness,Lauv,Energetic,0.21385057,0.39133278,0.12179235,0.27302435
2248,6WvJSQYUkmktUjfsY2sPDk,BAD,Young Lex,Calm,0.61564475,0.054120395,0.05560586,0.27462897
2249,6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Migos,Energetic,0.16038975,0.53581446,0.19539802,0.10839783
2250,2mSZwPBXpTMbjiNHAKMUo7,Malaikat Juga Tahu,Glenn Fred,Sad,0.2754242,0.012673713,0.043792732,0.6681093
2251,0j1Ia2lQWrcXrQZI4AdJlk,IDK You Yet,Alexander ,Sad,0.47606856,0.0053345165,0.00831901,0.51027787
2252,5ngy93w3QaZl3mN9YinIux,"Countdown (3, 2, 1)",NCT DREAM,Happy,0.037736323,0.46249282,0.47172937,0.028041475
2253,2s07iRgvSgwLFr23eXFFQQ,Cermin,Nadin Amiz,Sad,0.25510475,0.002731153,0.008864029,0.7333001
2254,5kRBzRZmZTXVg8okC7SJFZ,Another Day Of Sun,Justin Hur,Happy,0.023430772,0.15362434,0.7973463,0.02559871
2255,7r5qxtubYpPXYNSLX8CoGr,Inikah Cinta,Soundwave,Calm,0.51689637,0.057041794,0.14000383,0.28605798
2256,1k8wWtaL30ncdF7Mrginys,Rahasia,Payung Ted,Sad,0.101640016,0.0068314075,0.0072117615,0.88431674
2257,0PZdciSUErxre3yK8gxxeQ,Why Would I Be,Teddy Adhi,Sad,0.22884655,0.0022754932,0.0085847555,0.7602931
2258,6bnF93Rx87YqUBLSgjiMU8,Heartless,The Weeknd,Energetic,0.04305012,0.73364955,0.1234406,0.09985967
